instance_id	batch_id	cmap_name	INN1	concentration (M)	duration (h)	cell2	array3	perturbation_scan_id	vehicle_scan_id4	scanner	vehicle	vendor	catalog_number	catalog_name
7259	761	hydroflumethiazide	INN	0.000012	6	PC3	HT_HG-U133A	'5500024037498121108438.E04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	13	Hydroflumethiazide [135-09-1]
7260	761	etamivan	INN	0.000018	6	PC3	HT_HG-U133A	'5500024037498121108438.E06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	500	Ethamivan [304-84-7]
7261	761	dyclonine	INN	0.0000122	6	PC3	HT_HG-U133A	5500024037498121108438.D01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	264	Dyclonine hydrochloride [536-43-6]
7262	761	alfadolone	INN	0.0000102	6	PC3	HT_HG-U133A	5500024037498121108438.D02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1001	Alfadolone acetate [23930-37-2]
7263	761	mecamylamine	INN	0.0000196	6	PC3	HT_HG-U133A	5500024037498121108438.D03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1111	Mecamylamine hydrochloride [826-39-1]
7264	761	clorsulon	INN	0.0000106	6	PC3	HT_HG-U133A	5500024037498121108438.D06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	540	Clorsulon [60200-06-8]
7265	761	enalapril	INN	0.0000082	6	PC3	HT_HG-U133A	5500024037498121108438.C01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	314	Enalapril maleate [76095-16-4]
7266	761	Prestwick-972		0.0000226	6	PC3	HT_HG-U133A	5500024037498121108438.C02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	972	THIP Hydrochloride
7267	761	Prestwick-1082		0.000012	6	PC3	HT_HG-U133A	5500024037498121108438.C03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1082	(-)-Eseroline fumarate salt [104015-29-4]
7268	761	isoxicam	INN	0.000012	6	PC3	HT_HG-U133A	5500024037498121108438.C04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	44	Isoxicam [34552-84-6]
7269	761	aceclofenac	INN	0.0000112	6	PC3	HT_HG-U133A	5500024037498121108438.C05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	175	Aceclofenac [89796-99-6]
7270	761	laudanosine		0.0000112	6	PC3	HT_HG-U133A	5500024037498121108438.C06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	591	Laudanosine (R,S) [1699-51-0]
7271	761	pergolide	INN	0.0000098	6	PC3	HT_HG-U133A	5500024037498121108438.B01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	295	Pergolide mesylate [66104-23-2]
7272	761	articaine	INN	0.0000124	6	PC3	HT_HG-U133A	5500024037498121108438.B02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1032	Articaine hydrochloride [23964-57-0]
7273	761	naftifine	INN	0.0000124	6	PC3	HT_HG-U133A	5500024037498121108438.B03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1063	Naftifine hydrochloride [65473-14-5]
7274	761	thiamphenicol	INN	0.0000112	6	PC3	HT_HG-U133A	5500024037498121108438.B04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	25	Thiamphenicol [15318-45-3]
7275	761	dihydroergocristine		0.0000056	6	PC3	HT_HG-U133A	5500024037498121108438.B06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	562	Dihydroergocristine mesylate [24730-10-7]
7276	761	disopyramide	INN	0.0000118	6	PC3	HT_HG-U133A	5500024037498121108438.A01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	266	Disopyramide [3737-09-5]
7277	761	azapropazone	INN	0.0000134	6	PC3	HT_HG-U133A	5500024037498121108438.A02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1003	Azapropazone [13539-59-8]
7278	761	viomycin	INN	0.0000052	6	PC3	HT_HG-U133A	5500024037498121108438.A03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1113	Viomycin sulfate [37883-00-4]
7279	761	adiphenine	INN	0.0000114	6	PC3	HT_HG-U133A	5500024037498121108438.A04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	75	Adiphenine hydrochloride [50-42-0]
7280	761	meclofenamic acid	INN	0.0000118	6	PC3	HT_HG-U133A	5500024037498121108438.A05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	206	Meclofenamic acid sodium salt monohydrate [6385-02-0]
7281	762	ozagrel	INN	0.0000152	6	PC3	HT_HG-U133A	5500024037498121108438.H08	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	979	Ozagrel hydrochloride [78712-43-3]
7282	762	meticrane	INN	0.0000146	6	PC3	HT_HG-U133A	5500024037498121108438.H09	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	11	Meticrane [1084-65-7]
7283	762	norfloxacin	INN	0.0000126	6	PC3	HT_HG-U133A	5500024037498121108438.H10	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	221	Norfloxacin [70458-96-7]
7284	762	dosulepin	INN	0.000012	6	PC3	HT_HG-U133A	5500024037498121108438.H11	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	488	Dosulepin hydrochloride [897-15-4]
7285	762	trichostatin A		0.0000001	6	PC3	HT_HG-U133A	5500024037498121108438.H12	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Sigma-Aldrich	T8552	Trichostatin A, from Streptomyces sp.
7286	762	ketorolac	INN	0.0000106	6	PC3	HT_HG-U133A	5500024037498121108438.G07	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	929	Ketorolac tromethamine [74103-07-4]
7287	762	metrifonate	INN	0.0000156	6	PC3	HT_HG-U133A	5500024037498121108438.G09	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	51	Trichlorfon [52-68-6]
7288	762	thalidomide	INN	0.0000154	6	PC3	HT_HG-U133A	5500024037498121108438.G10	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	192	Thalidomide [50-35-1]
7289	762	phenindione	INN	0.000018	6	PC3	HT_HG-U133A	5500024037498121108438.G11	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	538	Phenindione [83-12-5]
7290	762	proxyphylline	INN	0.0000168	6	PC3	HT_HG-U133A	5500024037498121108438.F07	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	890	Proxyphylline [603-00-9]
7291	762	lymecycline	INN	0.0000066	6	PC3	HT_HG-U133A	5500024037498121108438.F08	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	1000	Lymecycline [992-21-2]
7292	762	epirizole	INN	0.000017	6	PC3	HT_HG-U133A	5500024037498121108438.F09	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	32	Epirizole [18694-40-1]
7293	762	tranylcypromine	INN	0.0000236	6	PC3	HT_HG-U133A	5500024037498121108438.F10	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	173	Tranylcypromine hydrochloride [1986-47-6]
7294	762	imipenem	INN	0.0000134	6	PC3	HT_HG-U133A	5500024037498121108438.F11	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	519	Imipenem [74431-23-5]
7295	762	homochlorcyclizine	INN	0.0000104	6	PC3	HT_HG-U133A	5500024037498121108438.F12	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	283	Homochlorcyclizine dihydrochloride [1982-36-1]
7296	762	nipecotic acid		0.000031	6	PC3	HT_HG-U133A	'5500024037498121108438.E07	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	950	(1)-Nipecotic acid [498-95-3]
7297	762	moracizine	INN	0.0000086	6	PC3	HT_HG-U133A	'5500024037498121108438.E08	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	1051	Moricizine hydrochloride [31883-05-3]
7298	762	fenspiride	INN	0.0000134	6	PC3	HT_HG-U133A	'5500024037498121108438.E10	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	213	Fenspiride hydrochloride [5053-08-7]
7299	762	iobenguane		0.0000108	6	PC3	HT_HG-U133A	'5500024037498121108438.E11	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	490	Iobenguane sulfate
7300	762	nortriptyline	INN	0.0000134	6	PC3	HT_HG-U133A	'5500024037498121108438.E12	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	254	Nortriptyline hydrochloride [894-71-3]
7301	762	gliquidone	INN	0.0000076	6	PC3	HT_HG-U133A	5500024037498121108438.D07	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	991	Gliquidone [33342-05-1]
7302	762	netilmicin	INN	0.0000028	6	PC3	HT_HG-U133A	5500024037498121108438.D08	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	1101	Netilmicin sulfate [56931-57-2]
7303	762	nifedipine	INN	0.0000116	6	PC3	HT_HG-U133A	5500024037498121108438.D09	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	63	Nifedipine [21829-25-4]
7304	762	Trolox C		0.000016	6	PC3	HT_HG-U133A	5500024037498121108438.D11	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	530	Trolox [53188-07-1]
7305	762	econazole	INN	0.000009	6	PC3	HT_HG-U133A	5500024037498121108438.D12	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	304	Econazole nitrate [24169-02-6]
7306	762	lansoprazole	INN	0.0000108	6	PC3	HT_HG-U133A	5500024037498121108438.C08	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	1072	Lansoprazole [103577-45-3]
7307	762	triamterene	INN	0.0000158	6	PC3	HT_HG-U133A	5500024037498121108438.C09	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	34	Triamterene [396-01-0]
7308	762	ethosuximide	INN	0.0000284	6	PC3	HT_HG-U133A	5500024037498121108438.C10	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	165	Ethosuximide [77-67-8]
7309	762	hydrastine hydrochloride		0.0000096	6	PC3	HT_HG-U133A	5500024037498121108438.C11	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	581	Hydrastine hydrochloride [5936-28-7]
7310	762	chenodeoxycholic acid	INN	0.0000102	6	PC3	HT_HG-U133A	5500024037498121108438.C12	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	285	Chenodiol [474-25-9]
7311	762	tiletamine	INN	0.0000154	6	PC3	HT_HG-U133A	5500024037498121108438.B07	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	1022	Tiletamine hydrochloride
7312	762	pivmecillinam	INN	0.0000084	6	PC3	HT_HG-U133A	5500024037498121108438.B08	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	1053	Pivmecillinam hydrochloride [32887-03-9]
7313	762	heptaminol	INN	0.000022	6	PC3	HT_HG-U133A	5500024037498121108438.B09	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	15	Heptaminol hydrochloride [543-15-7]
7314	762	nifenazone	INN	0.000013	6	PC3	HT_HG-U133A	5500024037498121108438.B10	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	225	Nifenazone [2139-47-1]
7315	762	isotretinoin	INN	0.0000134	6	PC3	HT_HG-U133A	5500024037498121108438.B12	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	256	Isotretinoin [4759-48-2]
7316	762	ribavirin	INN	0.0000164	6	PC3	HT_HG-U133A	5500024037498121108438.A07	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	993	Ribavirin [36791-04-5]
7317	762	Prestwick-1103		0.0000196	6	PC3	HT_HG-U133A	5500024037498121108438.A08	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	1103	Quinic acid [86-68-0]
7318	762	diphenhydramine	INN	0.0000138	6	PC3	HT_HG-U133A	5500024037498121108438.A09	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	65	Diphenhydramine hydrochloride [147-24-0]
7319	762	pentoxifylline	INN	0.0000144	6	PC3	HT_HG-U133A	5500024037498121108438.A10	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	196	Pentoxifylline [6493-05-6]
7320	762	harmol		0.0000158	6	PC3	HT_HG-U133A	5500024037498121108438.A11	.H07.G08.E09.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	612	Harmol hydrochloride monohydrate [40580-83-4]
7321	676	metacycline	INN	0.0000084	6	MCF7	HT_HG-U133A	5500024037498121108442.H02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	964	Methacycline hydrochloride [3963-95-9]
7322	676	pronetalol	INN	0.000015	6	MCF7	HT_HG-U133A	5500024037498121108442.H03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	974	Pronethalol hydrochloride [51-02-5]
7323	676	Prestwick-984		0.0000092	6	MCF7	HT_HG-U133A	5500024037498121108442.H04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	984	Reserpinic acid hydrochloride
7324	676	trichostatin A		0.0000001	6	MCF7	HT_HG-U133A	5500024037498121108442.H05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Sigma-Aldrich	T8552	Trichostatin A, from Streptomyces sp.
7325	676	cyclopenthiazide	INN	0.0000106	6	MCF7	HT_HG-U133A	5500024037498121108442.H06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	994	Cyclopenthiazide [742-20-1]
7326	676	meptazinol	INN	0.0000148	6	MCF7	HT_HG-U133A	5500024037498121108442.G01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1004	Meptazinol hydrochloride [59263-76-2]
7327	676	etofenamate	INN	0.0000108	6	MCF7	HT_HG-U133A	5500024037498121108442.G03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1014	Etofenamate [30544-47-9]
7328	676	nifurtimox	INN	0.000014	6	MCF7	HT_HG-U133A	5500024037498121108442.G04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1024	Nifurtimox [23256-30-6]
7329	676	pancuronium bromide	INN	0.0000054	6	MCF7	HT_HG-U133A	5500024037498121108442.G05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1034	Pancuronium bromide [15500-66-0]
7330	676	gibberellic acid		0.0000116	6	MCF7	HT_HG-U133A	5500024037498121108442.G06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	965	Gibberellic acid [77-06-5]
7331	676	naftopidil	INN	0.0000086	6	MCF7	HT_HG-U133A	5500024037498121108442.F01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	975	Naftopidil dihydrochloride [57149-08-3]
7332	676	sitosterol		0.0000096	6	MCF7	HT_HG-U133A	5500024037498121108442.F02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	985	Beta-sistosterol [83-46-5]
7333	676	fluvoxamine	INN	0.0000092	6	MCF7	HT_HG-U133A	5500024037498121108442.F03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	995	Fluvoxamine maleate [61718-82-9]
7334	676	apramycin	INN	0.0000074	6	MCF7	HT_HG-U133A	5500024037498121108442.F04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1005	Apramycin [37321-09-8]
7335	676	etamsylate	INN	0.0000152	6	MCF7	HT_HG-U133A	5500024037498121108442.F05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1015	Ethamsylate [2624-44-4]
7336	676	letrozole	INN	0.000014	6	MCF7	HT_HG-U133A	5500024037498121108442.F06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1025	Letrozole [112809-51-5]
7337	676	molindone	INN	0.0000128	6	MCF7	HT_HG-U133A	'5500024037498121108442.E01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1035	Molindone hydrochloride [15622-65-8]
7338	676	sotalol	INN	0.000013	6	MCF7	HT_HG-U133A	'5500024037498121108442.E02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	966	Sotalol hydrochloride [959-24-0]
7339	676	tracazolate	INN	0.0000118	6	MCF7	HT_HG-U133A	'5500024037498121108442.E04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	976	Tracazolate hydrochloride [41094-88-6]
7340	676	proscillaridin	INN	0.0000076	6	MCF7	HT_HG-U133A	'5500024037498121108442.E05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	986	Proscillaridin A [466-06-8]
7341	676	cefalonium	INN	0.0000088	6	MCF7	HT_HG-U133A	'5500024037498121108442.E06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	996	Cefalonium [5575-21-3]
7342	676	epitiostanol	INN	0.000013	6	MCF7	HT_HG-U133A	5500024037498121108442.D01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1006	Epitiostanol [2363-58-8]
7343	676	moxonidine	INN	0.0000166	6	MCF7	HT_HG-U133A	5500024037498121108442.D02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1016	Moxonidine [75438-57-2]
7344	676	oxamniquine	INN	0.0000144	6	MCF7	HT_HG-U133A	5500024037498121108442.D03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1026	Oxamniquine [21738-42-1]
7345	676	alcuronium chloride	INN	0.0000054	6	MCF7	HT_HG-U133A	5500024037498121108442.D05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1036	Alcuronium chloride [15180-03-7]
7346	676	Prestwick-967		0.0000258	6	MCF7	HT_HG-U133A	5500024037498121108442.D06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	967	6-Hydroxytropinone [5932-53-6]
7347	676	zardaverine	INN	0.000015	6	MCF7	HT_HG-U133A	5500024037498121108442.C01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	977	Zardaverine [101975-10-4]
7348	676	fluticasone	INN	0.000008	6	MCF7	HT_HG-U133A	5500024037498121108442.C03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	997	Fluticasone propionate [80474-14-2]
7349	676	fursultiamine	INN	0.0000092	6	MCF7	HT_HG-U133A	5500024037498121108442.C04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1007	Fursultiamine Hydrochloride [2105-43-3]
7350	676	etilefrine	INN	0.0000184	6	MCF7	HT_HG-U133A	5500024037498121108442.C05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1017	Etilefrine hydrochloride [534-87-2]
7351	676	tocainide	INN	0.0000174	6	MCF7	HT_HG-U133A	5500024037498121108442.C06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1027	Tocainide hydrochloride
7352	676	zalcitabine	INN	0.000019	6	MCF7	HT_HG-U133A	5500024037498121108442.B01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1037	Zalcitabine [7481-89-2]
7353	676	decamethonium bromide	INN	0.0000096	6	MCF7	HT_HG-U133A	5500024037498121108442.B02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	968	Decamethonium bromide [541-22-0]
7354	676	memantine	INN	0.0000186	6	MCF7	HT_HG-U133A	5500024037498121108442.B03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	978	Memantine Hydrochloride [41100-52-1]
7355	676	harpagoside		0.000008	6	MCF7	HT_HG-U133A	5500024037498121108442.B04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	988	Harpagoside [19210-12-9]
7356	676	zuclopenthixol	INN	0.0000092	6	MCF7	HT_HG-U133A	5500024037498121108442.B06	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	998	Zuclopenthixol hydrochloride [633-59-0]
7357	676	gabexate	INN	0.0000096	6	MCF7	HT_HG-U133A	5500024037498121108442.A01	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1008	Gabexate mesilate [56974-61-9]
7358	676	alprostadil	INN	0.0000112	6	MCF7	HT_HG-U133A	5500024037498121108442.A02	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1018	Alprostadil [745-65-3]
7359	676	benzathine benzylpenicillin	INN	0.0000042	6	MCF7	HT_HG-U133A	5500024037498121108442.A03	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1028	Benzathine benzylpenicillin [5928-84-7]
7360	676	methyldopate		0.0000146	6	MCF7	HT_HG-U133A	5500024037498121108442.A04	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	1038	Methyldopate hydrochloride [2508-79-4]
7361	676	3-acetamidocoumarin		0.0000196	6	MCF7	HT_HG-U133A	5500024037498121108442.A05	.H01.G02.E03.D04.B05.A06	HT Array Plate Scanner	DMSO	Prestwick Chemical	969	3-Acetamidocoumarin [779-30-6]
7362	698	tiapride	INN	0.000011	6	PC3	HT_HG-U133A	5500024037498121108442.H08	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	216	Tiapride hydrochloride [51012-33-0]
7363	698	griseofulvin	INN	0.0000112	6	PC3	HT_HG-U133A	5500024037498121108442.H09	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	226	Griseofulvin [126-07-8]
7364	698	dilazep	INN	0.000006	6	PC3	HT_HG-U133A	5500024037498121108442.H10	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	236	Dilazep dihydrochloride [20153-98-4]
7365	698	riluzole	INN	0.0000148	6	PC3	HT_HG-U133A	5500024037498121108442.H11	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	167	Riluzole hydrochloride
7366	698	sulfamethoxazole	INN	0.0000158	6	PC3	HT_HG-U133A	5500024037498121108442.H12	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	177	Sulfamethoxazole [723-46-6]
7367	698	nalidixic acid	INN	0.0000146	6	PC3	HT_HG-U133A	5500024037498121108442.G07	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	187	Nalidixic acid sodium salt hydrate
7368	698	metaraminol	INN	0.0000086	6	PC3	HT_HG-U133A	5500024037498121108442.G09	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	197	Metaraminol bitartrate [33402-03-8]
7369	698	kawain		0.0000174	6	PC3	HT_HG-U133A	5500024037498121108442.G10	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	207	Kawain [500-64-1]
7370	698	mebendazole	INN	0.0000136	6	PC3	HT_HG-U133A	5500024037498121108442.G11	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	217	Mebendazole [31431-39-7]
7371	698	clemizole	INN	0.000011	6	PC3	HT_HG-U133A	5500024037498121108442.G12	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	227	Clemizole hydrochloride [1163-36-6]
7372	698	ofloxacin	INN	0.000011	6	PC3	HT_HG-U133A	5500024037498121108442.F07	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	237	Ofloxacin [82419-36-1]
7373	698	nitrofurantoin	INN	0.0000168	6	PC3	HT_HG-U133A	5500024037498121108442.F08	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	168	Nitrofurantoin [67-20-9]
7374	698	mephenesin	INN	0.000022	6	PC3	HT_HG-U133A	5500024037498121108442.F09	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	178	Mephenesin [59-47-2]
7375	698	pentolonium	INN	0.0000074	6	PC3	HT_HG-U133A	5500024037498121108442.F10	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	188	Pentolinium bitartrate [52-62-0]
7376	698	salbutamol	INN	0.0000168	6	PC3	HT_HG-U133A	5500024037498121108442.F11	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	198	Salbutamol [18559-94-9]
7377	698	trimethoprim	INN	0.0000138	6	PC3	HT_HG-U133A	5500024037498121108442.F12	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	208	Trimethoprim [738-70-5]
7378	698	fludroxycortide	INN	0.0000092	6	PC3	HT_HG-U133A	'5500024037498121108442.E07	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	645	Flurandrenolide [1524-88-5]
7379	698	halcinonide	INN	0.0000088	6	PC3	HT_HG-U133A	'5500024037498121108442.E08	.H07.G08.D10.B11.A12	HT Array Plate Scanner	DMSO	Prestwick Chemical	655	Halcinonide [3093-35-4]
